,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,1,1,0.6931,100.0,0.5031
2,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,1,4,0.6806,100.0,0.5203
3,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,1,8,0.5947,100.0,0.6324
4,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,1,12,0.4884,100.0,0.7416
5,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,1,16,0.3889,100.0,0.8341
6,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,1,20,0.3143,100.0,0.8914
7,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,1,24,0.2598,100.0,0.9261
8,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,1,28,0.2193,100.0,0.9477
9,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,1,32,0.1886,100.0,0.9616
10,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,2,1,0.6931,75.0,0.5011
11,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,2,4,0.6815,100.0,0.5233
12,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,2,8,0.599,100.0,0.6213
13,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,2,12,0.5236,100.0,0.6902
14,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,2,16,0.4689,100.0,0.7349
15,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,2,20,0.4281,100.0,0.7651
16,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,2,24,0.3958,100.0,0.7881
17,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,2,28,0.3692,100.0,0.8068
18,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,2,32,0.3466,100.0,0.8224
19,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,3,1,0.6931,75.0,0.5013
20,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,3,4,0.6834,87.5,0.5176
21,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,3,8,0.6379,87.5,0.5822
22,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,3,12,0.5515,100.0,0.666
23,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,3,16,0.49,100.0,0.7185
24,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,3,20,0.4452,100.0,0.7527
25,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,3,24,0.4108,100.0,0.7771
26,alcove,vgg11,ll,shj_images_set2,0.002,0.015,6.0,2.0,0,3,28,0.3831,100.0,0.7963
