,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,1,1.009,50.0,0.5554
2,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,4,0.4312,100.0,0.7897
3,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,8,0.5336,100.0,0.8893
4,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,12,0.2354,100.0,0.9171
5,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,16,0.3978,100.0,0.9688
6,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,20,0.0,100.0,0.9688
7,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,24,0.0,100.0,0.9688
8,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,28,0.0,100.0,0.9688
9,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,32,0.0,100.0,0.9688
10,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,36,0.0,100.0,0.9688
11,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,40,0.0,100.0,0.9688
12,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,44,0.0,100.0,0.9688
13,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,48,0.0,100.0,0.9688
14,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,52,0.0,100.0,0.9688
15,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,56,0.0,100.0,0.9688
16,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,60,0.0,100.0,0.9688
17,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,64,0.0,100.0,0.9688
18,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,1,1.0259,100.0,0.56
19,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,4,0.7901,87.5,0.712
20,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,8,0.9694,50.0,0.5864
21,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,12,0.6991,87.5,0.7226
22,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,16,0.6998,62.5,0.7034
23,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,20,0.1229,62.5,0.7521
24,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,24,0.3711,100.0,0.9103
25,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,28,0.5111,62.5,0.6762
26,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,32,0.3841,100.0,0.8813
27,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,36,0.5905,100.0,0.8363
28,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,40,0.4602,100.0,0.9621
29,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,44,0.0,100.0,0.9866
30,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,48,0.0,100.0,0.9866
31,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,52,0.0,100.0,0.9866
32,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,56,0.0,100.0,0.9866
33,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,60,0.0,100.0,0.9866
34,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,64,0.0,100.0,0.9866
35,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,1,1.0192,75.0,0.6138
36,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,4,1.0884,62.5,0.6336
37,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,8,0.357,87.5,0.7898
38,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,12,0.5894,87.5,0.7533
39,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,16,0.8098,75.0,0.6853
40,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,20,0.2628,87.5,0.8922
41,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,24,0.1638,100.0,0.879
42,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,28,0.3541,87.5,0.8766
43,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,32,0.1416,100.0,0.9214
44,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,36,0.2359,75.0,0.7516
45,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,40,0.0945,87.5,0.9137
46,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,44,0.0,100.0,0.962
47,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,48,0.0,100.0,0.962
48,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,52,0.0,100.0,0.962
49,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,56,0.0,100.0,0.962
50,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,60,0.0,100.0,0.962
51,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,64,0.0,100.0,0.962
52,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,1,0.9891,62.5,0.5873
53,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,4,0.5005,87.5,0.7561
54,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,8,0.8853,100.0,0.811
55,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,12,0.696,75.0,0.7604
56,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,16,0.1814,87.5,0.8026
57,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,20,0.0953,100.0,0.9595
58,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,24,0.0,100.0,0.9595
59,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,28,0.0,100.0,0.9595
60,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,32,0.0,100.0,0.9595
61,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,36,0.0,100.0,0.9595
62,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,40,0.0,100.0,0.9595
63,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,44,0.0,100.0,0.9595
64,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,48,0.0,100.0,0.9595
65,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,52,0.0,100.0,0.9595
66,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,56,0.0,100.0,0.9595
67,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,60,0.0,100.0,0.9595
68,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,64,0.0,100.0,0.9595
69,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,1,0.9854,87.5,0.6146
70,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,4,0.7571,50.0,0.5863
71,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,8,0.6839,87.5,0.7324
72,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,12,1.1605,87.5,0.7919
73,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,16,0.1763,100.0,0.9066
74,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,20,0.598,87.5,0.8566
75,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,24,0.3703,100.0,0.9381
76,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,28,0.0106,100.0,0.9731
77,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,32,0.0,100.0,0.9731
78,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,36,0.0,100.0,0.9731
79,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,40,0.0,100.0,0.9731
80,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,44,0.0,100.0,0.9731
81,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,48,0.0,100.0,0.9731
82,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,52,0.0,100.0,0.9731
83,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,56,0.0,100.0,0.9731
84,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,60,0.0,100.0,0.9731
85,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,64,0.0,100.0,0.9731
86,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,6,1,1.0139,50.0,0.5516
87,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,6,4,0.6667,50.0,0.5698
88,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,6,8,0.746,75.0,0.6853
89,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,6,12,0.8227,75.0,0.5994
90,mlp,resnet18,hinge,shj_images_set2,0.002,0.015,,2.0,0,6,16,0.551,62.5,0.6149
