,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,1,1,0.0491,50.0,0.5223
2,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,1,4,0.0143,50.0,0.5852
3,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,1,8,0.007,50.0,0.6216
4,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,1,12,0.0036,50.0,0.6459
5,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,1,16,0.0021,62.5,0.6618
6,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,1,20,0.0013,62.5,0.672
7,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,1,24,0.0009,62.5,0.6784
8,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,1,28,0.0007,75.0,0.6824
9,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,1,32,0.0005,75.0,0.685
10,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,2,1,0.0357,50.0,0.5071
11,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,2,4,0.0254,62.5,0.5511
12,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,2,8,0.0557,87.5,0.5713
13,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,2,12,0.0145,50.0,0.5764
14,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,2,16,0.0095,50.0,0.6039
15,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,2,20,0.006,62.5,0.6256
16,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,2,24,0.0037,62.5,0.6422
17,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,2,28,0.0023,62.5,0.6554
18,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,2,32,0.0018,75.0,0.6732
19,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,3,1,0.0723,50.0,0.498
20,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,3,4,0.03,50.0,0.5129
21,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,3,8,0.0258,50.0,0.5307
22,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,3,12,0.022,50.0,0.5485
23,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,3,16,0.0186,50.0,0.5653
24,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,3,20,0.0156,62.5,0.58
25,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,3,24,0.0132,62.5,0.5928
26,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,3,28,0.0111,62.5,0.6042
27,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,3,32,0.0092,62.5,0.6146
28,mlp,resnet18,mse,shj_images_set2,0.002,0.015,,2.0,0,4,1,0.0488,50.0,0.507
