,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,1,0.5,100.0,0.5063
2,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,4,0.4593,100.0,0.528
3,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,8,0.407,100.0,0.5554
4,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,12,0.3606,100.0,0.581
5,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,16,0.3195,100.0,0.6047
6,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,20,0.2831,100.0,0.6266
7,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,24,0.2509,100.0,0.6467
8,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,28,0.2223,100.0,0.6652
9,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,32,0.197,100.0,0.6821
10,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,36,0.1746,100.0,0.6976
11,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,40,0.1547,100.0,0.7118
12,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,44,0.1371,100.0,0.7248
13,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,48,0.1214,100.0,0.7367
14,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,52,0.1076,100.0,0.7476
15,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,56,0.0954,100.0,0.7576
16,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,60,0.0845,100.0,0.7668
17,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,64,0.0749,100.0,0.7752
18,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,1,0.5,75.0,0.5023
19,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,4,0.4669,100.0,0.5265
20,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,8,0.2915,100.0,0.6557
21,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,12,0.1723,100.0,0.7264
22,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,16,0.1273,100.0,0.7612
23,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,20,0.0873,100.0,0.7898
24,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,24,0.0562,100.0,0.8119
25,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,28,0.0363,100.0,0.8285
26,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,32,0.0235,100.0,0.8406
27,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,36,0.0152,100.0,0.8497
28,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,40,0.0099,100.0,0.8566
29,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,44,0.0064,100.0,0.8618
30,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,48,0.0667,100.0,0.8659
31,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,52,0.1277,100.0,0.8691
32,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,56,0.1268,100.0,0.8717
33,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,60,0.1262,100.0,0.8737
34,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,64,0.1258,100.0,0.8753
35,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,3,1,0.5,75.0,0.5025
36,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,3,4,0.47,100.0,0.5226
37,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,3,8,0.4153,100.0,0.5517
38,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,3,12,0.311,100.0,0.6373
39,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,3,16,0.1554,100.0,0.7376
40,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,3,20,0.118,100.0,0.7663
41,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,3,24,0.0925,100.0,0.7857
42,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,3,28,0.0753,100.0,0.7993
43,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,3,32,0.0622,100.0,0.8101
44,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,3,36,0.0524,100.0,0.8189
45,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,3,40,0.0447,100.0,0.826
46,alcove,vgg11,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,3,44,0.101,100.0,0.832
