,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,1,0.5,50.0,0.5046
2,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,4,0.4574,87.5,0.5357
3,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,8,0.3505,87.5,0.6006
4,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,12,0.2576,100.0,0.6589
5,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,16,0.1832,100.0,0.7101
6,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,20,0.1182,100.0,0.7546
7,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,24,0.0716,100.0,0.7889
8,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,28,0.0413,100.0,0.8148
9,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,1,32,0.0228,100.0,0.8341
10,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,1,0.5,62.5,0.502
11,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,4,0.4835,100.0,0.5133
12,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,8,0.4374,100.0,0.5394
13,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,12,0.3847,100.0,0.5685
14,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,16,0.3337,100.0,0.598
15,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,20,0.2854,100.0,0.6273
16,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,24,0.2403,100.0,0.6562
17,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,28,0.1995,100.0,0.6833
18,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,2,32,0.165,100.0,0.7075
19,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,3,1,0.5,87.5,0.5025
20,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,3,4,0.4798,100.0,0.5158
21,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,3,8,0.4324,100.0,0.5424
22,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,3,12,0.3786,87.5,0.5741
23,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,3,16,0.3228,87.5,0.6088
24,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,3,20,0.2713,87.5,0.6422
25,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,3,24,0.2286,87.5,0.6708
26,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,3,28,0.1927,100.0,0.6959
27,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,3,32,0.162,100.0,0.718
28,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,4,1,0.5,100.0,0.5031
29,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,4,4,0.4735,100.0,0.5208
30,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,4,8,0.407,100.0,0.5609
31,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,4,12,0.3273,100.0,0.6086
32,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,4,16,0.2598,100.0,0.6506
33,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,4,20,0.2054,100.0,0.6868
34,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,4,24,0.1569,100.0,0.7208
35,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,4,28,0.1165,100.0,0.7495
36,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,4,32,0.0848,100.0,0.7742
37,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,5,1,0.5,87.5,0.5021
38,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,5,4,0.4821,87.5,0.5144
39,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,5,8,0.4346,87.5,0.5411
40,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,5,12,0.3828,100.0,0.5702
41,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,5,16,0.332,100.0,0.6003
42,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,5,20,0.284,100.0,0.6302
43,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,5,24,0.2397,100.0,0.6591
44,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,5,28,0.2003,100.0,0.6857
45,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,5,32,0.1637,100.0,0.7118
46,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,6,1,0.5,62.5,0.5015
47,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,6,4,0.4889,62.5,0.5089
48,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,6,8,0.4573,87.5,0.5273
49,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,6,12,0.4158,100.0,0.5502
50,alcove,resnet152,humble,shj_images_set2,0.002,0.015,6.0,2.0,0,6,16,0.3729,100.0,0.5741
