,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,1,128,0.5101,62.5,0.5045
2,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,2,128,0.4913,87.5,0.5144
3,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,3,128,0.4719,100.0,0.5241
4,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,4,128,0.4532,100.0,0.5335
5,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,5,128,0.4352,100.0,0.5428
6,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,6,128,0.418,100.0,0.5519
7,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,7,128,0.4014,100.0,0.5607
8,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,8,128,0.3855,100.0,0.5693
9,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,9,128,0.3703,100.0,0.5778
10,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,10,128,0.3556,100.0,0.586
11,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,11,128,0.3415,100.0,0.594
12,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,12,128,0.328,100.0,0.6017
13,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,13,128,0.315,100.0,0.6093
14,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,14,128,0.3025,100.0,0.6167
15,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,15,128,0.2906,100.0,0.6239
16,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,16,128,0.2791,100.0,0.6309
17,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,17,128,0.268,100.0,0.6377
18,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,18,128,0.2574,100.0,0.6443
19,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,19,128,0.2472,100.0,0.6507
20,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,20,128,0.2374,100.0,0.6569
21,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,21,128,0.228,100.0,0.663
22,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,22,128,0.219,100.0,0.6689
23,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,23,128,0.2103,100.0,0.6746
24,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,24,128,0.202,100.0,0.6801
25,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,25,128,0.194,100.0,0.6855
26,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,26,128,0.1863,100.0,0.6908
27,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,27,128,0.1789,100.0,0.6959
28,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,28,128,0.1718,100.0,0.7008
29,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,29,128,0.165,100.0,0.7056
30,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,30,128,0.1585,100.0,0.7102
31,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,31,128,0.1522,100.0,0.7148
32,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,32,128,0.1462,100.0,0.7192
33,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,33,128,0.1404,100.0,0.7234
34,alcove,vgg11,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,34,128,0.1348,100.0,0.7276
