,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,1,128,0.5061,100.0,0.5055
2,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,2,128,0.4934,100.0,0.5123
3,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,3,128,0.4783,100.0,0.5203
4,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,4,128,0.4618,100.0,0.5289
5,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,5,128,0.4446,100.0,0.5379
6,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,6,128,0.4271,100.0,0.5474
7,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,7,128,0.4085,100.0,0.5586
8,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,8,128,0.3832,100.0,0.5798
9,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,9,128,0.3228,100.0,0.6376
10,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,10,128,0.2284,100.0,0.6942
11,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,11,128,0.1604,100.0,0.7308
12,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,12,128,0.1166,100.0,0.7589
13,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,13,128,0.0855,100.0,0.7806
14,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,14,128,0.0639,100.0,0.7982
15,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,15,128,0.0481,100.0,0.812
16,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,16,128,0.0376,100.0,0.8221
17,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,17,128,0.0304,100.0,0.8303
18,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,18,128,0.0253,100.0,0.8369
19,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,19,128,0.0215,100.0,0.8424
20,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,20,128,0.0187,100.0,0.847
21,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,21,128,0.0166,100.0,0.8508
22,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,22,128,0.015,100.0,0.8541
23,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,23,128,0.0138,100.0,0.8569
24,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,24,128,0.0128,100.0,0.8593
25,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,25,128,0.012,100.0,0.8615
26,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,26,128,0.0113,100.0,0.8634
27,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,27,128,0.0107,100.0,0.8653
28,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,28,128,0.0102,100.0,0.867
29,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,29,128,0.0096,100.0,0.8686
30,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,30,128,0.0091,100.0,0.8702
31,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,31,128,0.0086,100.0,0.8716
32,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,32,128,0.0081,100.0,0.8731
33,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,33,128,0.0076,100.0,0.8744
34,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,34,128,0.0072,100.0,0.8757
35,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,35,128,0.0068,100.0,0.8769
36,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,36,128,0.0064,100.0,0.8781
37,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,37,128,0.0061,100.0,0.8793
38,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,38,128,0.0057,100.0,0.8804
39,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,39,128,0.0054,100.0,0.8814
40,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,40,128,0.0051,100.0,0.8824
41,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,41,128,0.0048,100.0,0.8834
42,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,42,128,0.0046,100.0,0.8843
43,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,43,128,0.0043,100.0,0.8852
44,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,44,128,0.0041,100.0,0.886
45,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,45,128,0.0039,100.0,0.8868
46,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,46,128,0.0037,100.0,0.8876
47,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,47,128,0.0035,100.0,0.8884
48,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,48,128,0.0033,100.0,0.8891
49,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,49,128,0.0031,100.0,0.8898
50,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,50,128,0.0029,100.0,0.8904
51,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,51,128,0.0028,100.0,0.8911
52,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,52,128,0.0026,100.0,0.8917
53,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,53,128,0.0025,100.0,0.8923
54,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,54,128,0.0024,100.0,0.8929
55,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,55,128,0.0022,100.0,0.8934
56,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,56,128,0.0021,100.0,0.8939
57,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,57,128,0.002,100.0,0.8945
58,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,58,128,0.0019,100.0,0.895
59,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,59,128,0.0018,100.0,0.8954
60,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,60,128,0.0017,100.0,0.8959
61,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,61,128,0.0016,100.0,0.8964
62,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,62,128,0.0015,100.0,0.8968
63,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,63,128,0.0014,100.0,0.8973
64,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,64,128,0.0014,100.0,0.8977
65,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,65,128,0.0013,100.0,0.8981
66,alcove,resnet18,humble,shj_images_set1,0.0033,0.02,6.5,2.0,0,1,66,128,0.0012,100.0,0.8985
