,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,alcove,,humble,abstract,0.0033,0.03,6.5,2,0,1,1,128,0.4974,100.0,0.5181
2,alcove,,humble,abstract,0.0033,0.03,6.5,2,0,1,5,128,0.3681,100.0,0.5851
3,alcove,,humble,abstract,0.0033,0.03,6.5,2,0,1,10,128,0.2426,100.0,0.6593
4,alcove,,humble,abstract,0.0033,0.03,6.5,2,0,1,15,128,0.1465,100.0,0.7243
5,alcove,,humble,abstract,0.0033,0.03,6.5,2,0,1,20,128,0.0755,100.0,0.7802
6,alcove,,humble,abstract,0.0033,0.03,6.5,2,0,1,25,128,0.0292,100.0,0.8254
7,alcove,,humble,abstract,0.0033,0.03,6.5,2,0,1,30,128,0.0074,100.0,0.8559
8,alcove,,humble,abstract,0.0033,0.03,6.5,2,0,1,35,128,0.0012,100.0,0.8715
9,alcove,,humble,abstract,0.0033,0.03,6.5,2,0,1,40,128,0.0001,100.0,0.8777
10,alcove,,humble,abstract,0.0033,0.03,6.5,2,0,1,45,128,0.0,100.0,0.8798
11,alcove,,humble,abstract,0.0033,0.03,6.5,2,0,1,50,128,0.0,100.0,0.8805
12,alcove,,humble,abstract,0.0033,0.03,6.5,2,0,1,55,128,0.0,100.0,0.8808
13,alcove,,humble,abstract,0.0033,0.03,6.5,2,0,1,60,128,0.0,100.0,0.8809
14,alcove,,humble,abstract,0.0033,0.03,6.5,2,0,1,65,128,0.0,100.0,0.881
15,alcove,,humble,abstract,0.0033,0.03,6.5,2,0,1,70,128,0.0,100.0,0.8811
16,alcove,,humble,abstract,0.0033,0.03,6.5,2,0,1,75,128,0.0,100.0,0.8811
17,alcove,,humble,abstract,0.0033,0.03,6.5,2,0,1,80,128,0.0,100.0,0.8811
18,alcove,,humble,abstract,0.0033,0.03,6.5,2,0,1,85,128,0.0,100.0,0.8812
