,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,1,128,0.4848,50.0,0.5182
2,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,5,128,0.2236,50.0,0.5761
3,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,10,128,0.079,50.0,0.6224
4,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,15,128,0.024,50.0,0.6512
5,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,20,128,0.0062,50.0,0.6688
6,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,25,128,0.0015,50.0,0.679
7,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,30,128,0.0003,50.0,0.6845
8,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,35,128,0.0001,50.0,0.6874
9,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,40,128,0.0,50.0,0.6889
10,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,45,128,0.0,50.0,0.6896
11,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,50,128,0.0,50.0,0.69
12,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,55,128,0.0,50.0,0.6902
13,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,60,128,0.0,62.5,0.6903
14,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,65,128,0.0,62.5,0.6904
15,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,70,128,0.0,62.5,0.6904
16,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,75,128,0.0,75.0,0.6904
17,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,80,128,0.0,75.0,0.6904
18,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,85,128,0.0,75.0,0.6904
19,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,90,128,0.0,75.0,0.6904
20,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,95,128,0.0,75.0,0.6904
21,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,100,128,0.0,75.0,0.6904
22,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,105,128,0.0,75.0,0.6904
23,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,110,128,0.0,75.0,0.6904
24,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,115,128,0.0,75.0,0.6904
25,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,120,128,0.0,75.0,0.6904
26,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,125,128,0.0,75.0,0.6904
27,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,1,128,0.4915,50.0,0.5115
28,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,5,128,0.2642,50.0,0.5502
29,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,10,128,0.1309,50.0,0.5849
30,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,15,128,0.0668,50.0,0.6116
31,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,20,128,0.0329,50.0,0.6335
32,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,25,128,0.0151,50.0,0.6511
33,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,30,128,0.0064,50.0,0.6644
34,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,35,128,0.0025,50.0,0.6737
35,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,40,128,0.001,50.0,0.68
36,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,45,128,0.0004,50.0,0.684
37,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,50,128,0.0001,50.0,0.6866
38,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,55,128,0.0,50.0,0.6881
39,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,60,128,0.0,50.0,0.689
40,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,65,128,0.0,50.0,0.6896
41,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,70,128,0.0,50.0,0.6899
42,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,75,128,0.0,50.0,0.6901
43,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,80,128,0.0,50.0,0.6902
44,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,85,128,0.0,75.0,0.6903
45,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,90,128,0.0,75.0,0.6903
46,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,95,128,0.0,75.0,0.6904
47,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,100,128,0.0,75.0,0.6904
48,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,105,128,0.0,75.0,0.6904
49,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,110,128,0.0,75.0,0.6904
50,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,115,128,0.0,75.0,0.6904
51,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,120,128,0.0,75.0,0.6904
52,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,125,128,0.0,75.0,0.6904
53,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,1,128,0.488,50.0,0.5146
54,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,5,128,0.2449,50.0,0.5611
55,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,10,128,0.1115,50.0,0.5973
56,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,15,128,0.0565,50.0,0.6201
57,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,20,128,0.0314,50.0,0.6365
58,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,25,128,0.0183,50.0,0.649
59,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,30,128,0.0109,50.0,0.6587
60,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,35,128,0.0066,50.0,0.6662
61,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,40,128,0.004,50.0,0.6719
62,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,45,128,0.0024,50.0,0.6762
63,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,50,128,0.0014,50.0,0.6796
64,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,55,128,0.0009,50.0,0.6821
65,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,60,128,0.0005,50.0,0.684
66,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,65,128,0.0003,50.0,0.6855
67,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,70,128,0.0002,50.0,0.6866
68,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,75,128,0.0001,50.0,0.6875
69,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,80,128,0.0001,50.0,0.6882
70,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,85,128,0.0,50.0,0.6887
71,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,90,128,0.0,50.0,0.6891
72,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,95,128,0.0,50.0,0.6894
73,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,100,128,0.0,50.0,0.6896
74,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,105,128,0.0,50.0,0.6898
75,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,110,128,0.0,50.0,0.6899
76,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,115,128,0.0,50.0,0.69
77,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,120,128,0.0,50.0,0.6901
78,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,125,128,0.0,50.0,0.6902
79,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,1,128,0.4873,50.0,0.5151
80,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,5,128,0.2423,50.0,0.5627
81,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,10,128,0.1106,50.0,0.5988
82,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,15,128,0.0584,50.0,0.6208
83,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,20,128,0.0355,62.5,0.6362
84,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,25,128,0.0237,62.5,0.6478
85,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,30,128,0.0165,62.5,0.6567
86,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,35,128,0.0118,62.5,0.6636
87,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,40,128,0.0085,62.5,0.6689
88,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,45,128,0.0061,62.5,0.6731
89,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,50,128,0.0044,62.5,0.6764
90,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,55,128,0.0032,62.5,0.679
91,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,60,128,0.0023,62.5,0.681
92,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,65,128,0.0017,62.5,0.6827
93,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,70,128,0.0012,62.5,0.684
94,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,75,128,0.0008,62.5,0.6851
95,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,80,128,0.0006,62.5,0.686
96,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,85,128,0.0004,62.5,0.6868
97,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,90,128,0.0003,62.5,0.6874
98,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,95,128,0.0002,62.5,0.6879
99,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,100,128,0.0001,62.5,0.6883
100,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,105,128,0.0001,62.5,0.6887
101,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,110,128,0.0001,62.5,0.6889
102,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,115,128,0.0001,62.5,0.6892
103,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,120,128,0.0,62.5,0.6894
104,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,125,128,0.0,62.5,0.6896
105,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,5,1,128,0.4907,50.0,0.512
106,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,5,5,128,0.2623,50.0,0.5511
