,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,1,128,0.8845,62.5,0.5723
2,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,2,128,0.8395,62.5,0.5891
3,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,3,128,0.7914,62.5,0.6058
4,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,4,128,0.7393,62.5,0.6223
5,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,5,128,0.7072,62.5,0.6412
6,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,6,128,0.6625,62.5,0.6617
7,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,7,128,0.614,87.5,0.6837
8,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,8,128,0.5611,87.5,0.7073
9,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,9,128,0.5032,87.5,0.7323
10,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,10,128,0.4395,87.5,0.7587
11,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,11,128,0.3738,100.0,0.7913
12,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,12,128,0.2985,100.0,0.8188
13,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,13,128,0.2162,100.0,0.8483
14,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,14,128,0.1529,100.0,0.8611
15,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,15,128,0.1238,100.0,0.873
16,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,16,128,0.0937,100.0,0.884
17,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,17,128,0.0625,100.0,0.8939
18,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,18,128,0.03,100.0,0.9028
19,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,19,128,0.0,100.0,0.9028
20,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,20,128,0.0,100.0,0.9028
21,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,21,128,0.0,100.0,0.9028
22,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,22,128,0.0,100.0,0.9028
23,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,23,128,0.0,100.0,0.9028
24,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,24,128,0.0,100.0,0.9028
25,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,25,128,0.0,100.0,0.9028
26,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,26,128,0.0,100.0,0.9028
27,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,27,128,0.0,100.0,0.9028
28,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,28,128,0.0,100.0,0.9028
29,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,29,128,0.0,100.0,0.9028
30,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,30,128,0.0,100.0,0.9028
31,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,31,128,0.0,100.0,0.9028
32,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,32,128,0.0,100.0,0.9028
33,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,33,128,0.0,100.0,0.9028
34,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,34,128,0.0,100.0,0.9028
35,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,35,128,0.0,100.0,0.9028
36,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,36,128,0.0,100.0,0.9028
37,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,37,128,0.0,100.0,0.9028
38,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,38,128,0.0,100.0,0.9028
39,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,39,128,0.0,100.0,0.9028
40,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,40,128,0.0,100.0,0.9028
41,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,41,128,0.0,100.0,0.9028
42,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,42,128,0.0,100.0,0.9028
43,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,43,128,0.0,100.0,0.9028
44,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,44,128,0.0,100.0,0.9028
45,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,45,128,0.0,100.0,0.9028
46,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,46,128,0.0,100.0,0.9028
47,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,47,128,0.0,100.0,0.9028
48,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,48,128,0.0,100.0,0.9028
49,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,49,128,0.0,100.0,0.9028
50,mlp,,hinge,abstract,0.0033,0.02,,2.0,0,1,50,128,0.0,100.0,0.9028
