,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,1,0.0423,100.0,0.689
2,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,4,0.0243,100.0,0.6454
3,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,8,0.0002,87.5,0.6167
4,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,12,0.0,87.5,0.6156
5,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,16,0.0,75.0,0.6155
6,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,20,0.0,75.0,0.6155
7,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,24,0.0,75.0,0.6155
8,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,28,0.0,75.0,0.6155
9,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,32,0.0,75.0,0.6155
10,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,36,0.0,75.0,0.6155
11,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,40,0.0,75.0,0.6155
12,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,44,0.0,75.0,0.6155
13,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,48,0.0,87.5,0.6155
14,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,52,0.0,87.5,0.6155
15,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,56,0.0,75.0,0.6155
16,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,60,0.0,75.0,0.6155
17,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,64,0.0,75.0,0.6155
18,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,68,0.0,75.0,0.6155
19,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,72,0.0,75.0,0.6155
20,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,76,0.0,75.0,0.6155
21,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,80,0.0,75.0,0.6155
22,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,84,0.0,75.0,0.6155
23,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,88,0.0,75.0,0.6155
24,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,92,0.0,75.0,0.6155
25,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,96,0.0,75.0,0.6155
26,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,100,0.0,75.0,0.6155
27,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,104,0.0,75.0,0.6155
28,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,108,0.0,75.0,0.6155
29,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,112,0.0,75.0,0.6155
30,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,116,0.0,75.0,0.6155
31,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,120,0.0,75.0,0.6155
32,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,124,0.0,75.0,0.6155
33,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,1,128,0.0,75.0,0.6155
34,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,2,1,0.0544,50.0,0.5155
35,mlp,vgg11,mse,shj_images_set2,0.001,0.005,,1.0,0,2,4,0.0048,50.0,0.6129
