,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,1,1,0.4494,87.5,0.5413
2,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,1,4,0.3166,50.0,0.5744
3,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,1,8,0.1975,100.0,0.6352
4,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,1,12,0.0424,100.0,0.6845
5,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,1,16,0.0162,100.0,0.7036
6,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,1,20,0.1322,100.0,0.7162
7,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,1,24,0.1283,100.0,0.7245
8,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,1,28,0.1892,100.0,0.7298
9,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,1,32,0.2509,100.0,0.7334
10,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,1,36,0.2505,100.0,0.736
11,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,1,40,0.2503,100.0,0.7379
12,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,1,44,0.2502,100.0,0.7392
13,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,1,48,0.2501,100.0,0.7402
14,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,1,52,0.2501,100.0,0.741
15,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,1,56,0.3125,100.0,0.7415
16,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,1,60,0.3125,100.0,0.7419
17,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,1,64,0.3125,100.0,0.7423
18,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,2,1,0.5505,62.5,0.5113
19,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,2,4,0.5478,50.0,0.5353
20,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,2,8,0.264,100.0,0.5886
21,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,2,12,0.1941,75.0,0.6092
22,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,2,16,0.4505,75.0,0.6184
23,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,2,20,0.2247,100.0,0.669
24,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,2,24,0.2358,100.0,0.6925
25,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,2,28,0.2111,100.0,0.7093
26,mlp,resnet18,humble,shj_images_set2,0.001,0.005,,1.0,0,2,32,0.198,100.0,0.7206
