,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,1,0.9251,50.0,0.5549
2,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,4,0.4522,100.0,0.6685
3,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,8,0.1758,50.0,0.6639
4,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,12,0.0781,100.0,0.7755
5,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,16,0.0,100.0,0.8073
6,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,20,0.0,100.0,0.8073
7,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,24,0.0,100.0,0.8073
8,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,28,0.0,100.0,0.8073
9,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,32,0.0,100.0,0.8073
10,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,36,0.0,100.0,0.8073
11,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,40,0.0,100.0,0.8073
12,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,44,0.0,100.0,0.8073
13,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,48,0.0,100.0,0.8073
14,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,52,0.0,100.0,0.8073
15,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,56,0.0,100.0,0.8073
16,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,60,0.0,100.0,0.8073
17,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,64,0.0,100.0,0.8073
18,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,1,1.0025,50.0,0.5143
19,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,4,0.8057,87.5,0.5691
20,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,8,0.4626,100.0,0.6419
21,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,12,0.6944,87.5,0.6667
22,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,16,0.2073,100.0,0.6888
23,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,20,0.3768,75.0,0.6904
24,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,24,0.2321,100.0,0.7546
25,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,28,0.0101,100.0,0.7947
26,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,32,0.0,100.0,0.8022
27,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,36,0.0,100.0,0.8022
28,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,40,0.0,100.0,0.8022
29,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,44,0.0,100.0,0.8022
30,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,48,0.0,100.0,0.8022
31,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,52,0.0,100.0,0.8022
32,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,56,0.0,100.0,0.8022
33,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,60,0.0,100.0,0.8022
34,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,64,0.0,100.0,0.8022
35,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,1,0.9881,50.0,0.5277
36,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,4,0.6499,87.5,0.6124
37,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,8,0.5591,75.0,0.6311
38,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,12,0.3745,87.5,0.6958
39,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,16,0.2151,100.0,0.7232
40,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,20,0.1123,100.0,0.7447
41,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,24,0.7669,100.0,0.7446
42,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,28,0.0552,100.0,0.7818
43,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,32,0.2327,75.0,0.6692
44,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,36,0.0206,100.0,0.7882
45,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,40,0.0,100.0,0.8217
46,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,44,0.0,100.0,0.8217
47,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,48,0.0,100.0,0.8217
48,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,52,0.0,100.0,0.8217
49,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,56,0.0,100.0,0.8217
50,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,60,0.0,100.0,0.8217
51,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,64,0.0,100.0,0.8217
52,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,1,1.0304,50.0,0.5315
53,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,4,0.5459,100.0,0.6325
54,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,8,0.3721,62.5,0.6275
55,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,12,0.2187,100.0,0.7198
56,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,16,0.2207,100.0,0.7604
57,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,20,0.1564,100.0,0.7784
58,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,24,0.0259,100.0,0.7951
59,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,28,0.0218,100.0,0.7852
60,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,32,0.0,100.0,0.8273
61,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,36,0.0,100.0,0.8273
62,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,40,0.0,100.0,0.8273
63,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,44,0.0,100.0,0.8273
64,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,48,0.0,100.0,0.8273
65,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,52,0.0,100.0,0.8273
66,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,56,0.0,100.0,0.8273
67,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,60,0.0,100.0,0.8273
68,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,64,0.0,100.0,0.8273
69,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,1,0.94,50.0,0.534
70,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,4,0.6413,87.5,0.6138
71,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,8,0.6085,75.0,0.6476
72,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,12,0.5575,87.5,0.6857
73,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,16,0.1653,100.0,0.7556
74,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,20,0.0617,100.0,0.7748
75,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,24,0.4179,100.0,0.7518
76,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,28,0.3672,100.0,0.7982
77,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,32,0.0083,100.0,0.8291
78,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,36,0.0,100.0,0.8352
79,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,40,0.0,100.0,0.8352
80,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,44,0.0,100.0,0.8352
81,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,48,0.0,100.0,0.8352
82,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,52,0.0,100.0,0.8352
83,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,56,0.0,100.0,0.8352
84,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,60,0.0,100.0,0.8352
85,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,64,0.0,100.0,0.8352
86,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,1,0.9982,50.0,0.5058
87,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,4,0.9349,50.0,0.5207
88,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,8,0.855,50.0,0.5398
89,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,12,0.767,75.0,0.5615
90,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,16,0.6773,75.0,0.582
91,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,20,0.6149,75.0,0.5963
92,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,24,0.5283,75.0,0.6109
93,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,28,0.4546,75.0,0.6473
94,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,32,0.5236,75.0,0.6388
95,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,36,0.3327,75.0,0.6514
96,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,40,0.3341,75.0,0.6527
97,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,44,0.1888,87.5,0.699
98,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,48,0.1347,100.0,0.7472
99,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,52,0.1286,100.0,0.7368
100,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,56,0.1706,62.5,0.6346
101,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,60,0.647,100.0,0.7717
102,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,64,0.0961,87.5,0.7131
103,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,1,1,0.9901,62.5,0.5149
104,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,1,4,0.8302,62.5,0.5563
105,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,1,8,0.5261,100.0,0.6398
106,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,1,12,0.0876,100.0,0.738
107,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,1,16,0.4815,100.0,0.7585
108,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,1,20,0.0074,100.0,0.8071
109,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,1,24,0.0,100.0,0.8071
110,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,1,28,0.0,100.0,0.8071
111,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,1,32,0.0,100.0,0.8071
112,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,1,36,0.0,100.0,0.8071
113,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,1,40,0.0,100.0,0.8071
114,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,1,44,0.0,100.0,0.8071
115,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,1,48,0.0,100.0,0.8071
116,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,1,52,0.0,100.0,0.8071
117,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,1,56,0.0,100.0,0.8071
118,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,1,60,0.0,100.0,0.8071
119,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,1,64,0.0,100.0,0.8071
120,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,2,1,0.9495,87.5,0.5271
121,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,2,4,0.7711,75.0,0.571
122,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,2,8,0.5671,87.5,0.6085
123,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,2,12,0.5836,75.0,0.6141
124,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,2,16,0.5325,62.5,0.6247
125,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,2,20,0.412,87.5,0.6938
126,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,2,24,0.4317,75.0,0.6566
127,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,2,28,0.3782,87.5,0.7328
128,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,2,32,0.186,87.5,0.7344
129,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,2,36,0.2465,87.5,0.7664
130,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,2,40,0.1038,100.0,0.7999
131,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,2,44,0.0,100.0,0.8048
132,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,2,48,0.0,100.0,0.8048
133,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,2,52,0.0,100.0,0.8048
134,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,2,56,0.0,100.0,0.8048
135,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,2,60,0.0,100.0,0.8048
136,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,2,64,0.0,100.0,0.8048
137,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,3,1,0.9392,100.0,0.5393
138,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,3,4,0.6384,100.0,0.6135
139,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,3,8,0.2405,87.5,0.679
140,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,3,12,0.3113,87.5,0.7055
141,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,3,16,0.0717,100.0,0.7702
142,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,3,20,0.0026,100.0,0.7843
143,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,3,24,0.0,100.0,0.7953
144,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,3,28,0.0,100.0,0.7953
145,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,3,32,0.0,100.0,0.7953
146,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,3,36,0.0,100.0,0.7953
147,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,3,40,0.0,100.0,0.7953
