,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,mlp,vgg11,humble,shj_images_set2,0.001,0.005,,1.0,0,1,1,0.502,100.0,0.7674
2,mlp,vgg11,humble,shj_images_set2,0.001,0.005,,1.0,0,1,4,0.2501,100.0,0.7693
3,mlp,vgg11,humble,shj_images_set2,0.001,0.005,,1.0,0,1,8,0.25,100.0,0.7705
4,mlp,vgg11,humble,shj_images_set2,0.001,0.005,,1.0,0,1,12,0.25,100.0,0.7711
5,mlp,vgg11,humble,shj_images_set2,0.001,0.005,,1.0,0,1,16,0.3125,100.0,0.7714
6,mlp,vgg11,humble,shj_images_set2,0.001,0.005,,1.0,0,1,20,0.375,100.0,0.7715
7,mlp,vgg11,humble,shj_images_set2,0.001,0.005,,1.0,0,1,24,0.375,100.0,0.7716
8,mlp,vgg11,humble,shj_images_set2,0.001,0.005,,1.0,0,1,28,0.375,100.0,0.7717
9,mlp,vgg11,humble,shj_images_set2,0.001,0.005,,1.0,0,1,32,0.375,100.0,0.7717
10,mlp,vgg11,humble,shj_images_set2,0.001,0.005,,1.0,0,1,36,0.375,100.0,0.7718
11,mlp,vgg11,humble,shj_images_set2,0.001,0.005,,1.0,0,1,40,0.375,100.0,0.7718
12,mlp,vgg11,humble,shj_images_set2,0.001,0.005,,1.0,0,1,44,0.375,100.0,0.7718
13,mlp,vgg11,humble,shj_images_set2,0.001,0.005,,1.0,0,1,48,0.375,100.0,0.7718
14,mlp,vgg11,humble,shj_images_set2,0.001,0.005,,1.0,0,1,52,0.375,100.0,0.7718
15,mlp,vgg11,humble,shj_images_set2,0.001,0.005,,1.0,0,1,56,0.375,100.0,0.7718
16,mlp,vgg11,humble,shj_images_set2,0.001,0.005,,1.0,0,1,60,0.4375,100.0,0.7718
17,mlp,vgg11,humble,shj_images_set2,0.001,0.005,,1.0,0,1,64,0.4375,100.0,0.7718
18,mlp,vgg11,humble,shj_images_set2,0.001,0.005,,1.0,0,2,1,0.518,75.0,0.6744
