,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,1,1,0.7269,87.5,0.5931
2,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,1,4,0.7785,87.5,0.7493
3,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,1,8,0.6637,75.0,0.7536
4,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,1,12,0.2981,100.0,0.9131
5,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,1,16,0.4744,75.0,0.7177
6,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,1,20,0.1538,100.0,0.9848
7,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,1,24,0.0901,100.0,0.9919
8,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,1,28,0.0731,100.0,0.9947
9,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,1,32,0.0614,100.0,0.9962
10,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,2,1,0.6966,50.0,0.509
11,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,2,4,0.6677,62.5,0.5465
12,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,2,8,0.6342,50.0,0.5643
13,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,2,12,0.5992,50.0,0.5802
14,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,2,16,0.5304,50.0,0.5965
15,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,2,20,0.5431,87.5,0.7254
16,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,2,24,0.5092,75.0,0.6633
17,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,2,28,0.4784,75.0,0.6321
18,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,2,32,0.3977,75.0,0.7923
19,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,3,1,0.6872,87.5,0.6541
20,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,3,4,0.4977,87.5,0.7445
21,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,3,8,0.3639,87.5,0.8023
22,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,3,12,0.2861,87.5,0.856
23,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,3,16,0.2532,100.0,0.9025
24,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,3,20,0.3586,100.0,0.9454
25,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,3,24,0.1183,100.0,0.9838
26,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,3,28,0.0935,100.0,0.99
27,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,3,32,0.0772,100.0,0.9933
28,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,4,1,0.6609,87.5,0.6698
29,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,4,4,0.4227,100.0,0.7978
30,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,4,8,0.4082,75.0,0.7491
31,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,4,12,0.2446,87.5,0.8874
32,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,4,16,0.2948,87.5,0.8386
33,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,4,20,0.1159,100.0,0.9853
34,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,4,24,0.092,100.0,0.9906
35,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,4,28,0.0759,100.0,0.9936
36,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,4,32,0.0643,100.0,0.9954
37,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,5,1,0.698,87.5,0.521
38,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,5,4,0.6269,75.0,0.5931
39,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,5,8,0.5601,75.0,0.6318
40,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,5,12,0.485,87.5,0.7199
41,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,5,16,0.4536,87.5,0.7728
42,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,5,20,0.3915,87.5,0.7928
43,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,5,24,0.3477,87.5,0.8294
44,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,5,28,0.2969,87.5,0.8547
45,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,5,32,0.2824,87.5,0.8663
46,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,6,1,0.6865,37.5,0.5194
47,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,6,4,0.6994,50.0,0.522
48,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,6,8,0.6382,87.5,0.5674
49,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,6,12,0.6698,50.0,0.548
50,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,6,16,0.5827,100.0,0.6263
51,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,6,20,0.6171,50.0,0.5748
52,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,6,24,0.5214,100.0,0.6862
53,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,6,28,0.5719,75.0,0.6634
54,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,0,6,32,0.5047,75.0,0.6807
55,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,1,1,0.7121,62.5,0.5775
56,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,1,4,0.6497,50.0,0.5951
57,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,1,8,0.4493,62.5,0.698
58,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,1,12,0.245,100.0,0.9149
59,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,1,16,0.5455,75.0,0.7594
60,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,1,20,0.1221,100.0,0.9867
61,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,1,24,0.0841,100.0,0.9931
62,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,1,28,0.0674,100.0,0.9955
63,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,1,32,0.056,100.0,0.9969
64,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,2,1,0.7277,37.5,0.4987
65,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,2,4,0.681,50.0,0.5537
66,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,2,8,0.6298,50.0,0.5867
67,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,2,12,0.5257,87.5,0.6903
68,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,2,16,0.6269,87.5,0.6505
69,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,2,20,0.4299,75.0,0.7293
70,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,2,24,0.5352,100.0,0.7307
71,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,2,28,0.3815,75.0,0.7522
72,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,2,32,0.439,62.5,0.6488
73,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,3,1,0.7331,50.0,0.5498
74,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,3,4,0.6371,75.0,0.6342
75,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,3,8,0.5265,75.0,0.7092
76,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,3,12,0.4338,87.5,0.8052
77,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,3,16,0.2929,100.0,0.8866
78,mlp,resnet18,ll,shj_images_set1,0.002,0.015,,2.0,1,3,20,0.2207,100.0,0.9357
